723;53;Pazar;53262;Pazar
724;53;Ardeşen;53263;Ardeşen
725;53;Çamlıhemşin;53102;Çamlıhemşin
726;53;Fındıklı;53104;Fındıklı
727;53;İkizdere;53105;İkizdere
728;53;Kalkandere;53106;Kalkandere
729;53;Güneysu;53108;Güneysu
730;53;Derepazarı;53109;Derepazarı
731;53;Hemşin;53110;Hemşin
732;53;İyidere;53111;İyidere
733;54;Merkez;54251;Gümrükönü
734;54;Merkez;54252;Ali Fuat Cebesoy
735;54;Merkez;54253;Sapanca
736;54;Merkez;54201;Akyazı
737;54;Geyve;54202;Geyve
738;54;Merkez;54203;Hendek
739;54;Karasu;54204;Karasu
740;54;Kaynarca;54105;Kaynarca
741;54;Kocaali;54107;Kocaali
742;54;Pamukova;54108;Pamukova
743;54;Taraklı;54109;Taraklı
744;54;Merkez;54111;Karapürçek
745;55;Merkez;55251;19 Mayıs
746;55;Merkez;55252;Gaziler
747;55;Merkez;55290;Zafer
748;55;Bafra;55202;Bafra
749;55;Çarşamba;55203;Çarşamba
750;55;Terme;55204;Terme
751;55;Havza;55205;Havza
752;55;Alaçam;55101;Alaçam
753;55;Kavak;55105;Kavak 
754;55;Ladik;55106;Ladik
755;55;Vezirköprü;55108;Vezirköprü
756;55;Asarcık;55109;Asarcık
757;55;Ondokuz Mayıs;55110;Ondokuz Mayıs
758;55;Salıpazarı;55111;Salıpazarı
759;55;Merkez;55112;Tekkeköy
760;55;Ayvacık;55113;Ayvacık
761;55;Yakakent;55114;Yakakent
762;56;Merkez;56260;Siirt
763;56;Baykan;56102;Baykan
764;56;Eruh;56104;Eruh
765;56;Kurtalan;56106;Kurtalan
766;56;Pervari;56107;Pervari
767;56;Şirvan;56110;Şirvan
768;57;Merkez;57260;Sinop
769;57;Boyabat;57261;Boyabat
770;57;Ayancık;57101;Ayancık
771;57;Durağan;57103;Durağan
772;57;Erfelek;57104;Erfelek
773;57;Gerze;57105;Gerze
774;57;Türkeli;57106;Türkeli
775;57;Dikmen;57107;Dikmen
776;57;Saraydüzü;57108;Saraydüzü
777;58;Merkez;58201;Kale
778;58;Merkez;58280;Site
779;58;Şarkışla;58260;Şarkışla
780;58;Divriği;58101;Divriği
781;58;Gemerek;58102;Gemerek
782;58;Gürün;58103;Gürün
783;58;Hafik;58104;Hafik
784;58;İmranlı;58105;İmranlı
785;58;Kangal;58106;Kangal
786;58;Koyulhisar;58107;Koyulhisar
787;58;Suşehri;58109;Suşehri
788;58;Yıldızeli;58110;Yıldızeli
789;58;Zara;58111;Zara
790;58;Akıncılar;58112;Akıncılar
791;58;Altınyayla;58113;Altınyayla
792;58;Doğanşar;58114;Doğanşar
793;58;Gölova;58115;Gölova
794;58;Ulaş;58116;Ulaş
795;59;Merkez;59201;Süleymanpaşa
796;59;Merkez;59260;Namık Kemal
797;59;Çerkezköy;59261;Çerkezköy
798;59;Çorlu;59262;Çorlu
799;59;Hayrabolu;59263;Hayrabolu
800;59;Malkara;59264;Malkara
801;59;Muratlı;59265;Muratlı
802;59;Saray;59106;Saray
803;59;Şarköy;59107;Şarköy
804;59;Marmara Ereğlisi;59108;Marmara Ereğlisi
805;60;Merkez;60260;Tokat
806;60;Erbaa;60261;Erbaa
807;60;Niksar;60262;Niksar
808;60;Turhal;60263;Turhal
809;60;Zile;60264;Zile
810;60;Almus;60101;Almus
811;60;Artova;60102;Artova
812;60;Reşadiye;60105;Reşadiye
813;60;Pazar;60108;Pazar
814;60;Yeşilyurt;60109;Yeşilyurt
815;60;Başçiftlik;60110;Başçiftlik
816;60;Sulusaray;60111;Sulusaray 
817;61;Merkez;61201;Hızırbey
818;61;Merkez;61280;Karadeniz
819;61;Akçaabat;61260;Akçaabat
820;61;Of;61261;Of
821;61;Vakfıkebir;61262;Vakfıkebir
822;61;Araklı;61102;Araklı
823;61;Arsin;61103;Arsin
824;61;Çaykara;61104;Çaykara
825;61;Maçka;61105;Maçka
826;61;Sürmene;61107;Sürmene
827;61;Tonya;61108;Tonya
828;61;Yomra;61110;Yomra
829;61;Beşikdüzü;61111;Beşikdüzü
830;61;Şalpazarı;61112;Şalpazarı
831;61;Çarşıbaşı;61113;Çarşıbaşı
832;61;Dernekpazarı;61114;Dernekpazarı
833;61;Düzköy;61115;Düzköy
834;61;Hayrat;61116;Hayrat
835;61;Köprübaşı;61117;Köprübaşı
836;62;Merkez;62260;Tunceli
837;62;Çemişgezek;62101;Çemişgezek
838;62;Hozat;62102;Hozat
839;62;Mazgirt;62103;Mazgirt
840;62;Nazimiye;62104;Nazimiye
841;62;Ovacık;62105;Ovacık
842;62;Pertek;62106;Pertek
843;62;Pülümür;62107;Pülümür
844;63;Merkez;63201;Şehitlik
845;63;Merkez;63280;Topçu Meydanı
846;63;Siverek;63260;Siverek
847;63;Viranşehir;63261;Viranşehir
848;63;Birecik;63262;Birecik
849;63;Akçakale;63101;Akçakale
850;63;Bozova;63103;Bozova
851;63;Halfeti;63104;Halfeti
852;63;Hilvan;63105;Hilvan
853;63;Suruç;63107;Suruç
854;63;Ceylanpınar;63109;Ceylanpınar
855;63;Harran;63110;Harran
856;64;Merkez;64260;Uşak
857;64;Banaz;64261;Banaz
858;64;Eşme;64262;Eşme
859;64;Karahallı;64103;Karahallı
860;64;Ulubey;64104;Ulubey
861;64;Sivaslı;64105;Sivaslı
862;65;Merkez;65260;Van
863;65;Erciş;65201;Erciş
864;65;Başkale;65101;Başkale
865;65;Çatak;65102;Çatak
866;65;Gevaş;65104;Gevaş
867;65;Gürpınar;65105;Gürpınar
868;65;Muradiye;65106;Muradiye
869;65;Özalp;65107;Özalp
870;65;Bahçesaray;65108;Bahçesaray
871;65;Çaldıran;65109;Çaldıran
872;65;Edremit;65110;Edremit
873;65;Saray;65111;Saray
874;66;Merkez;66260;Yozgat
875;66;Boğazlıyan;66261;Boğazlıyan
876;66;Sorgun;66262;Sorgun
877;66;Yerköy;66263;Yerköy
878;66;Akdağmadeni;66101;Akdağmadeni
879;66;Çayıralan;66103;Çayıralan 
880;66;Çekerek;66104;Çekerek
881;66;Sarıkaya;66105;Sarıkaya
882;66;Şefaatli;66106;Şefaatli
883;66;Aydıncık;66109;Aydıncık
884;66;Çandır;66110;Çandır
885;66;Kadışehri;66111;Kadışehri
886;66;Saraykent;66112;Saraykent
887;66;Yenifakılı;66113;Yenifakılı
888;67;Merkez;67201;Uzunmehmet
889;67;Merkez;67280;Kara Elmas
890;67;Ereğli;67261;Ereğli
891;67;Çaycuma;67263;Çaycuma
892;67;Devrek;67264;Devrek
893;67;Alaplı;67110;Alaplı
894;67;Gökçebey;67113;Gökçebey
895;68;Merkez;68201;Aksaray
896;68;Ağaçören;68101;Ağaçören
897;68;Güzelyurt;68102;Güzelyurt
898;68;Ortaköy;68103;Ortaköy
899;68;Sarıyahşi;68104;Sarıyahşi
900;68;Eskil;68105;Eskil
901;68;Gülağaç;68106;Gülağaç
902;69;Merkez;69201;Bayburt
903;69;Aydıntepe;69101;Aydıntepe
904;69;Demirözü;69102;Demirözü
905;70;Merkez;70201;Karaman
906;70;Ayrancı;70101;Ayrancı
907;70;Ermenek;70102;Ermenek
908;70;Kazım Karabekir;70103;Kazım Karabekir
909;70;Başyayla;70104;Başyayla
910;70;Sarıveliler;70105;Sarıveliler
911;71;Merkez;71201;Irmak
912;71;Merkez;71202;Kaletepe
913;71;Delice;71101;Delice
914;71;Keskin;71102;Keskin
915;71;Sulakyurt;71103;Sulakyurt
916;71;Balışeyh;71105;Balışeyh
917;71;Çelebi;71106;Çelebi
918;71;Karakeçili;71107;Karakeçili
919;72;Merkez;72260;Batman
920;72;Beşiri;72101;Beşiri
921;72;Gercüş;72102;Gercüş
922;72;Hasankeyf;72103;Hasankeyf
923;72;Kozluk;72104;Kozluk
924;72;Sason;72105;Sason
925;73;Merkez;73260;Şırnak
926;73;Cizre;73261;Cizre
927;73;Silopi;73262;Silopi
928;73;Beytüşşebap;73101;Beytüşşebap
929;73;Güçlükonak;73103;Güçlükonak
930;73;İdil;73104;İdil
931;73;Uludere;73106;Uludere
932;74;Merkez;74260;Bartın
933;74;Amasra;74101;Amasra
934;74;Kurucaşile;74102;Kurucaşile
935;74;Ulus;74103;Ulus
936;75;Merkez;75201;Ardahan
937;75;Çıldır;75101;Çıldır
938;75;Damal;75102;Damal
939;75;Göle;75103;Göle
940;75;Hanak;75104;Hanak
941;75;Posof;75105;Posof
942;76;Merkez;76201;Iğdır 
943;76;Aralık;76101;Aralık
944;76;Karakoyunlu;76102;Karakoyunlu
945;76;Tuzluca;76103;Tuzluca
946;77;Merkez;77201;Yalova
947;77;Altınova;77101;Altınova
948;77;Armutlu;77102;Armutlu
949;77;Çınarcık;77103;Çınarcık
950;78;Merkez;78201;Karabük
951;78;Safranbolu;78260;Safranbolu
952;78;Eflani;78101;Eflani
953;78;Eskipazar;78102;Eskipazar
954;78;Ovacık;78103;Ovacık
955;78;Yenice;78105;Yenice
956;79;Merkez;79201;Kilis
957;80;Merkez;80201;Osmaniye
958;80;Kadirli;80260;Kadirli
959;80;Bahçe;80101;Bahçe
960;80;Düziçi;80102;Düziçi
961;80;Hasanbeyli;80104;Hasanbeyli
962;80;Sumbas;80105;Sumbas
963;80;Toprakkale;80106;Toprakkale
964;81;Merkez;81260;Düzce
965;81;Akçakoca;81261;Akçakoca
966;81;Yığılca;81107;Yığılca
967;81;Cumayeri;81102;Cumayeri
968;81;Gölyaka;81104;Gölyaka
969;81;Çilimli;81103;Çilimli
970;81;Gümüşova;81105;Gümüşova
971;81;Kaynaşlı;81106;Kaynaşlı 
